id_cliente,nombre,id_tipo_cliente,id_etapa_trazabilidad,ciudad,email,telefono,fecha_registro,estado
891,David Gutierrez,1,4,Barranquilla,cliente891@gmail.com,325191831,2025-01-11,activo
892,Liceo Moderno #60,2,4,Cartagena,cliente892@empresa.com.co,303345338,2025-06-11,activo
893,Almacenes Exito #1,5,5,Bogota,cliente893@empresa.com.co,304729376,2024-06-13,activo
894,Gimnasio Campestre #26,2,5,Cartagena,cliente894@empresa.com.co,317245146,2024-08-26,activo
895,Juan Cortes,1,5,Bogota,cliente895@gmail.com,325342289,2024-12-29,activo
896,Liceo Moderno #3,2,3,Cali,cliente896@empresa.com.co,304317700,2025-02-06,activo
897,Carlos Garcia,1,5,Bogota,cliente897@gmail.com,306562484,2025-01-02,activo
898,Valentina Rodriguez,1,5,Ibague,cliente898@gmail.com,311849559,2026-01-31,activo
899,Laura Cortes,1,4,Manizales,cliente899@gmail.com,317626978,2025-12-16,activo
900,Universidad del Norte #4,2,4,Medellin,cliente900@empresa.com.co,318158234,2025-03-14,activo
901,Laura Rojas,1,4,Bogota,cliente901@gmail.com,304139874,2024-11-12,activo
902,Mateo Vargas,1,1,Medellin,cliente902@gmail.com,313493621,2025-11-21,inactivo
903,Camila Rivera,1,5,Bogota,cliente903@gmail.com,325123584,2026-04-21,activo
904,Distrimax SAS #32,5,4,Cartagena,cliente904@empresa.com.co,319036805,2026-05-15,activo
905,Camila Martinez,1,5,Ibague,cliente905@gmail.com,317425930,2024-07-25,activo
906,Santiago Suarez,1,5,Bogota,cliente906@gmail.com,309821696,2024-10-19,activo
907,Daniela Pena,1,3,Barranquilla,cliente907@gmail.com,307417252,2025-12-15,activo
908,Mariana Jimenez,1,3,Bogota,cliente908@gmail.com,329131572,2026-01-06,activo
909,Mariana Cortes,1,3,Medellin,cliente909@gmail.com,326395626,2025-09-29,activo
910,David Vargas,1,4,Medellin,cliente910@gmail.com,301437264,2026-03-23,activo
911,Felipe Rivera,1,3,Medellin,cliente911@gmail.com,301491630,2026-03-03,activo
912,Colegio Britanico #8,2,3,Bogota,cliente912@empresa.com.co,319882399,2024-09-15,activo
913,Mariana Cortes,1,5,Barranquilla,cliente913@gmail.com,303678059,2025-04-19,activo
914,Valentina Torres,1,3,Cucuta,cliente914@gmail.com,325045872,2025-06-17,activo
915,Mateo Pena,1,5,Cali,cliente915@gmail.com,321937991,2025-10-03,activo
916,Daniela Cortes,1,4,Bogota,cliente916@gmail.com,316952633,2026-01-03,activo
917,Laura Hernandez,1,3,Cali,cliente917@gmail.com,306335227,2025-04-08,activo
918,Mariana Cortes,1,1,Bogota,cliente918@gmail.com,306900247,2025-04-17,activo
919,Nicolas Cortes,1,4,Bogota,cliente919@gmail.com,304158036,2026-01-29,activo
920,Comercializadora La 70 #35,5,5,Cartagena,cliente920@empresa.com.co,313945353,2026-02-05,activo
921,Natalia Rodriguez,1,4,Ibague,cliente921@gmail.com,301942342,2024-10-20,activo
922,Falabella #39,5,5,Ibague,cliente922@empresa.com.co,301334336,2025-10-26,activo
923,Tiendas Multimarca SA #31,5,4,Cali,cliente923@empresa.com.co,306565572,2024-12-04,activo
924,Andrea Ramirez,1,5,Cali,cliente924@gmail.com,306716988,2024-07-23,activo
925,Laura Castro,1,4,Ibague,cliente925@gmail.com,301367637,2024-10-15,activo
926,Gimnasio Campestre #76,2,3,Manizales,cliente926@empresa.com.co,323376537,2026-04-11,activo
927,Almacenes Exito #34,5,4,Cali,cliente927@empresa.com.co,312216878,2026-05-05,activo
928,Institucion Educativa Nacional #91,2,4,Bogota,cliente928@empresa.com.co,327636992,2025-05-10,activo
929,Liceo Moderno #44,2,5,Bogota,cliente929@empresa.com.co,316412383,2025-09-05,activo
930,Santiago Hernandez,1,4,Bogota,cliente930@gmail.com,328329435,2025-07-12,activo
931,Universidad del Norte #84,2,5,Medellin,cliente931@empresa.com.co,313922635,2024-06-09,activo
932,Catalina Rivera,1,5,Medellin,cliente932@gmail.com,314745298,2026-03-29,activo
933,Nicolas Hernandez,1,5,Barranquilla,cliente933@gmail.com,316147639,2024-11-07,activo
934,Sofia Garcia,1,2,Pereira,cliente934@gmail.com,301030163,2025-11-07,inactivo
935,Nicolas Ortiz,1,5,Medellin,cliente935@gmail.com,321543292,2024-06-22,activo
936,Laura Rivera,1,3,Barranquilla,cliente936@gmail.com,314706007,2024-08-25,activo
937,Nicolas Lopez,1,3,Medellin,cliente937@gmail.com,313359604,2026-03-25,activo
938,Distrimax SAS #5,5,5,Bogota,cliente938@empresa.com.co,306818508,2025-11-30,activo
939,Felipe Hernandez,1,5,Medellin,cliente939@gmail.com,322488575,2025-11-26,activo
940,Totto Santafe #15,4,5,Cucuta,cliente940@empresa.com.co,305449526,2025-07-21,activo
941,Sebastian Torres,1,3,Cartagena,cliente941@gmail.com,322137407,2024-11-28,activo
942,Mariana Vargas,1,3,Medellin,cliente942@gmail.com,301021494,2025-09-16,activo
943,Camila Ortiz,1,5,Bogota,cliente943@gmail.com,318040612,2026-03-24,activo
944,Laura Suarez,1,1,Cali,cliente944@gmail.com,317353742,2024-11-07,inactivo
945,Mariana Pena,1,5,Bogota,cliente945@gmail.com,312701688,2024-10-05,activo
946,Importadora Global #62,3,4,Bogota,cliente946@empresa.com.co,324784650,2026-04-16,activo
947,Laura Gutierrez,1,5,Medellin,cliente947@gmail.com,301560573,2025-07-23,activo
948,Sofia Gomez,1,5,Bucaramanga,cliente948@gmail.com,315380995,2024-12-21,activo
949,Valentina Martinez,1,4,Manizales,cliente949@gmail.com,313853891,2026-04-13,activo
950,Totto El Tesoro #6,4,5,Medellin,cliente950@empresa.com.co,322258331,2025-12-14,activo
951,Catalina Martinez,1,3,Medellin,cliente951@gmail.com,319098979,2024-10-26,activo
952,Andres Suarez,1,5,Bogota,cliente952@gmail.com,323768193,2025-01-25,activo
953,Grupo Empresarial Sur #56,3,4,Bogota,cliente953@empresa.com.co,301898516,2024-07-22,activo
954,Valentina Castro,1,1,Cucuta,cliente954@gmail.com,304187406,2025-05-31,inactivo
955,Paula Pena,1,5,Cartagena,cliente955@gmail.com,325450404,2026-01-23,activo
956,Sofia Morales,1,5,Barranquilla,cliente956@gmail.com,302609202,2025-12-08,activo
957,Camila Ortiz,1,4,Bogota,cliente957@gmail.com,329236745,2026-02-21,activo
958,Santiago Rodriguez,1,5,Bogota,cliente958@gmail.com,311064014,2025-04-03,activo
959,Paula Martinez,1,5,Bogota,cliente959@gmail.com,319058573,2025-12-04,activo
960,Sebastian Lopez,1,5,Medellin,cliente960@gmail.com,304472094,2025-06-12,activo
961,Laura Morales,1,3,Ibague,cliente961@gmail.com,308945197,2024-11-10,activo
962,Valentina Morales,1,2,Bogota,cliente962@gmail.com,318901136,2024-11-13,activo
963,Natalia Vargas,1,5,Bucaramanga,cliente963@gmail.com,307501626,2026-04-28,activo
964,Laura Rojas,1,5,Barranquilla,cliente964@gmail.com,317197531,2025-11-17,activo
965,Logistica Andina #58,3,3,Medellin,cliente965@empresa.com.co,305417373,2025-01-05,activo
966,Carlos Gutierrez,1,4,Bucaramanga,cliente966@gmail.com,314795715,2026-01-10,activo
967,Mateo Cortes,1,1,Medellin,cliente967@gmail.com,303535551,2026-03-12,inactivo
968,Importadora Global #90,3,3,Ibague,cliente968@empresa.com.co,322622400,2025-11-26,activo
969,Juan Rojas,1,3,Cali,cliente969@gmail.com,327945543,2025-09-19,activo
970,Nicolas Torres,1,5,Cali,cliente970@gmail.com,322023137,2025-10-24,activo
971,David Mendoza,1,1,Cartagena,cliente971@gmail.com,319984440,2025-07-26,inactivo
972,Comercializadora La 70 #37,5,5,Bogota,cliente972@empresa.com.co,308990355,2024-12-09,activo
973,Sofia Martinez,1,4,Bogota,cliente973@gmail.com,311582647,2025-10-28,activo
974,Gimnasio Campestre #16,2,4,Bogota,cliente974@empresa.com.co,313900427,2025-06-05,activo
975,Laura Ramirez,1,3,Medellin,cliente975@gmail.com,303117049,2026-04-03,activo
976,Soluciones TI SAS #55,3,4,Barranquilla,cliente976@empresa.com.co,308304686,2025-10-28,activo
977,Sebastian Garcia,1,4,Cucuta,cliente977@gmail.com,325326615,2025-10-14,activo
978,Institucion Educativa Nacional #94,2,5,Pereira,cliente978@empresa.com.co,302460078,2024-12-15,activo
979,Seguros Bolivar Ltda #72,3,5,Bogota,cliente979@empresa.com.co,316471499,2025-02-04,activo
980,Mateo Mendoza,1,5,Ibague,cliente980@gmail.com,311207430,2026-02-07,activo
981,Colegio Los Andes #15,2,4,Bucaramanga,cliente981@empresa.com.co,313510581,2025-07-10,activo
982,Falabella #37,5,5,Medellin,cliente982@empresa.com.co,322681144,2025-03-01,activo
983,Valentina Cortes,1,4,Cartagena,cliente983@gmail.com,305799841,2025-11-11,activo
984,Catalina Rojas,1,2,Bogota,cliente984@gmail.com,315431477,2026-01-26,activo
985,David Jimenez,1,4,Barranquilla,cliente985@gmail.com,328936405,2026-04-30,activo
986,Camila Hernandez,1,1,Bogota,cliente986@gmail.com,317760781,2025-10-21,inactivo
987,Logistica Andina #80,3,4,Cali,cliente987@empresa.com.co,327739741,2026-04-28,activo
988,Camila Ortiz,1,4,Cali,cliente988@gmail.com,314985919,2025-10-31,activo
989,Soluciones TI SAS #96,3,5,Bogota,cliente989@empresa.com.co,315506097,2025-12-29,activo
990,Mariana Gomez,1,5,Medellin,cliente990@gmail.com,316084418,2024-09-03,activo
991,Constructora del Valle #36,3,4,Bogota,cliente991@empresa.com.co,312647814,2025-01-10,activo
992,Daniela Garcia,1,4,Pereira,cliente992@gmail.com,318434162,2025-09-28,activo
993,Institucion Educativa Nacional #35,2,5,Bogota,cliente993@empresa.com.co,327992286,2025-08-24,activo
994,Andrea Martinez,1,5,Pereira,cliente994@gmail.com,308410774,2026-03-15,activo
995,Sebastian Suarez,1,2,Barranquilla,cliente995@gmail.com,329127895,2024-07-08,activo
996,Diego Rojas,1,4,Bogota,cliente996@gmail.com,309644791,2025-01-07,activo
997,Laura Martinez,1,3,Barranquilla,cliente997@gmail.com,319502613,2025-01-27,activo
998,Colegio Los Andes #18,2,4,Medellin,cliente998@empresa.com.co,321485669,2024-07-20,activo
999,Gimnasio Campestre #25,2,3,Bogota,cliente999@empresa.com.co,301966829,2025-04-08,activo
1000,Daniela Rodriguez,1,3,Medellin,cliente1000@gmail.com,311848243,2024-07-11,activo
1001,Mariana Ramirez,1,3,Cucuta,cliente1001@gmail.com,317179919,2025-09-06,activo
1002,Carlos Mendoza,1,5,Barranquilla,cliente1002@gmail.com,313078241,2024-10-22,activo
1003,Andres Torres,1,1,Bucaramanga,cliente1003@gmail.com,319200480,2024-08-12,inactivo
1004,Andrea Gutierrez,1,3,Bogota,cliente1004@gmail.com,308962169,2025-04-08,activo
1005,Tiendas Multimarca SA #36,5,5,Bogota,cliente1005@empresa.com.co,316775539,2025-06-09,activo
1006,Laura Vargas,1,2,Ibague,cliente1006@gmail.com,322516524,2024-08-21,inactivo
1007,Sofia Gomez,1,2,Bucaramanga,cliente1007@gmail.com,311833006,2025-10-21,activo
1008,Laura Cortes,1,5,Medellin,cliente1008@gmail.com,304713654,2025-03-14,activo
1009,Daniela Ramirez,1,5,Bogota,cliente1009@gmail.com,317870390,2025-05-14,activo
1010,Diego Gomez,1,5,Bogota,cliente1010@gmail.com,321149283,2025-09-16,activo
1011,Comercializadora La 70 #9,5,5,Cali,cliente1011@empresa.com.co,323905824,2024-07-26,activo
1012,Andrea Gomez,1,4,Cucuta,cliente1012@gmail.com,305234408,2025-01-01,activo
1013,Andrea Morales,1,4,Cali,cliente1013@gmail.com,325620085,2025-08-24,activo
1014,Paula Ortiz,1,5,Bogota,cliente1014@gmail.com,318700708,2024-06-11,activo
1015,Distrimax SAS #14,5,5,Bogota,cliente1015@empresa.com.co,316069153,2025-09-30,activo
1016,Colegio Los Andes #75,2,4,Cali,cliente1016@empresa.com.co,301123271,2025-01-12,activo
1017,Diego Rojas,1,3,Cali,cliente1017@gmail.com,325742531,2026-02-14,activo
1018,Distrimax SAS #7,5,5,Bogota,cliente1018@empresa.com.co,312071008,2024-09-20,activo
1019,Distrimax SAS #18,5,5,Bucaramanga,cliente1019@empresa.com.co,326454894,2026-02-26,activo
1020,Mateo Vargas,1,3,Cali,cliente1020@gmail.com,326012883,2025-10-18,activo
1021,Sebastian Garcia,1,4,Medellin,cliente1021@gmail.com,325031599,2024-06-12,activo
1022,Camila Rivera,1,5,Bogota,cliente1022@gmail.com,316361758,2025-04-21,activo
1023,Falabella #2,5,5,Medellin,cliente1023@empresa.com.co,329344531,2026-01-26,activo
1024,Sofia Vargas,1,4,Barranquilla,cliente1024@gmail.com,317788043,2026-05-05,activo
1025,David Rodriguez,1,5,Bogota,cliente1025@gmail.com,324186247,2025-04-09,activo
1026,Felipe Torres,1,2,Bucaramanga,cliente1026@gmail.com,329969688,2026-03-21,inactivo
1027,Natalia Rojas,1,5,Bogota,cliente1027@gmail.com,326036433,2025-04-09,activo
1028,Gimnasio Campestre #85,2,4,Bogota,cliente1028@empresa.com.co,324038955,2025-07-30,activo
1029,Sofia Lopez,1,4,Barranquilla,cliente1029@gmail.com,313146546,2024-11-22,activo
1030,Colegio Britanico #93,2,4,Bogota,cliente1030@empresa.com.co,324071377,2024-10-22,activo
1031,Consultora Vertex #43,3,4,Bucaramanga,cliente1031@empresa.com.co,322498202,2024-06-10,activo
1032,Daniela Rojas,1,5,Bogota,cliente1032@gmail.com,306152035,2024-12-12,activo
1033,Paula Castro,1,5,Bogota,cliente1033@gmail.com,315371458,2025-04-27,activo
1034,Colegio Britanico #60,2,4,Cali,cliente1034@empresa.com.co,308894293,2025-09-28,activo
1035,Camila Cortes,1,5,Cucuta,cliente1035@gmail.com,322194801,2026-01-25,activo
1036,Seguros Bolivar Ltda #25,3,4,Cartagena,cliente1036@empresa.com.co,323010177,2026-04-03,activo
1037,David Mendoza,1,5,Bogota,cliente1037@gmail.com,317930789,2025-08-19,activo
1038,Colegio San Jose #20,2,5,Bucaramanga,cliente1038@empresa.com.co,304360419,2025-06-11,activo
1039,Felipe Suarez,1,5,Medellin,cliente1039@gmail.com,328676774,2026-03-25,activo
1040,Santiago Castro,1,4,Cali,cliente1040@gmail.com,324025884,2024-12-11,activo
1041,Juan Jimenez,1,3,Manizales,cliente1041@gmail.com,313966618,2025-09-23,activo
1042,Institucion Educativa Nacional #82,2,4,Medellin,cliente1042@empresa.com.co,301079079,2025-08-28,activo
1043,Carlos Vargas,1,5,Barranquilla,cliente1043@gmail.com,303828735,2025-04-04,activo
1044,Nicolas Hernandez,1,3,Barranquilla,cliente1044@gmail.com,312477088,2026-04-06,activo
1045,Santiago Rivera,1,5,Cartagena,cliente1045@gmail.com,318204299,2024-12-28,activo
1046,David Suarez,1,5,Bogota,cliente1046@gmail.com,317430982,2025-01-03,activo
1047,Andres Rodriguez,1,5,Bogota,cliente1047@gmail.com,324345615,2025-05-20,activo
1048,Totto Santafe #1,4,5,Bogota,cliente1048@empresa.com.co,319909268,2025-12-03,activo
1049,Sebastian Gomez,1,5,Barranquilla,cliente1049@gmail.com,321069186,2024-12-05,activo
1050,Daniela Torres,1,4,Bogota,cliente1050@gmail.com,326777230,2024-07-21,activo
1051,Sofia Garcia,1,5,Barranquilla,cliente1051@gmail.com,307434909,2026-02-25,activo
1052,Grupo Empresarial Sur #76,3,5,Barranquilla,cliente1052@empresa.com.co,313802133,2024-08-19,activo
1053,Juan Rodriguez,1,5,Bogota,cliente1053@gmail.com,315879280,2024-11-27,activo
1054,Carlos Mendoza,1,4,Cali,cliente1054@gmail.com,329793234,2025-02-12,activo
1055,Felipe Suarez,1,5,Cartagena,cliente1055@gmail.com,323244614,2025-12-21,activo
1056,Felipe Jimenez,1,1,Manizales,cliente1056@gmail.com,314161264,2026-04-18,activo
1057,Laura Ortiz,1,4,Medellin,cliente1057@gmail.com,304832222,2025-05-31,activo
1058,Falabella #9,5,4,Pereira,cliente1058@empresa.com.co,301367643,2024-08-13,activo
1059,Nicolas Mendoza,1,2,Cali,cliente1059@gmail.com,303066315,2025-05-29,activo
1060,Mariana Rodriguez,1,5,Pereira,cliente1060@gmail.com,315291430,2025-10-01,activo
1061,Importadora Global #69,3,5,Pereira,cliente1061@empresa.com.co,321815153,2025-11-21,activo
1062,Andrea Rodriguez,1,5,Cali,cliente1062@gmail.com,322813842,2024-09-24,activo
1063,Andres Rodriguez,1,5,Bogota,cliente1063@gmail.com,322942630,2025-10-13,activo
1064,Paula Gutierrez,1,4,Bogota,cliente1064@gmail.com,313073581,2024-09-28,activo
1065,Catalina Vargas,1,4,Bucaramanga,cliente1065@gmail.com,313569046,2025-11-10,activo
1066,Sebastian Gomez,1,4,Bogota,cliente1066@gmail.com,318061051,2024-07-31,activo
1067,Valentina Mendoza,1,4,Bogota,cliente1067@gmail.com,313301222,2026-03-04,activo
1068,Paula Lopez,1,5,Medellin,cliente1068@gmail.com,322975258,2024-08-15,activo
1069,Sofia Lopez,1,3,Cali,cliente1069@gmail.com,309350675,2025-08-12,activo
1070,Sebastian Rivera,1,5,Bogota,cliente1070@gmail.com,305412305,2025-03-09,activo
1071,Diego Ramirez,1,3,Bogota,cliente1071@gmail.com,317874568,2026-04-23,activo
1072,Sofia Hernandez,1,5,Cali,cliente1072@gmail.com,309327450,2025-03-27,activo
1073,Sebastian Jimenez,1,5,Cali,cliente1073@gmail.com,314934345,2025-10-15,activo
1074,Colegio San Jose #2,2,5,Bogota,cliente1074@empresa.com.co,322493219,2025-05-27,activo
1075,Valentina Cortes,1,5,Pereira,cliente1075@gmail.com,329289690,2025-08-29,activo
1076,Santiago Martinez,1,5,Bogota,cliente1076@gmail.com,322259100,2025-08-11,activo
1077,Valentina Vargas,1,4,Medellin,cliente1077@gmail.com,324878226,2024-09-11,activo
1078,Carlos Morales,1,4,Bogota,cliente1078@gmail.com,318789281,2025-03-10,activo
1079,Totto C.C. Andino #4,4,5,Bogota,cliente1079@empresa.com.co,301661769,2025-06-01,activo
1080,Sofia Rojas,1,5,Bogota,cliente1080@gmail.com,326246354,2025-12-23,activo
1081,Paula Lopez,1,3,Medellin,cliente1081@gmail.com,301769891,2025-07-09,activo
1082,Andres Garcia,1,5,Barranquilla,cliente1082@gmail.com,323860721,2024-11-30,activo
1083,Felipe Rojas,1,3,Bucaramanga,cliente1083@gmail.com,315501484,2025-06-21,activo
1084,Consultora Vertex #12,3,4,Cartagena,cliente1084@empresa.com.co,316749933,2026-01-29,activo
1085,Laura Lopez,1,5,Medellin,cliente1085@gmail.com,317715084,2025-12-22,activo
1086,Carlos Vargas,1,3,Bogota,cliente1086@gmail.com,319023619,2026-02-06,activo
1087,Totto El Tesoro #21,4,5,Medellin,cliente1087@empresa.com.co,302896774,2024-07-25,activo
1088,Santiago Rodriguez,1,3,Cartagena,cliente1088@gmail.com,302740017,2026-03-12,activo
1089,Paula Cortes,1,5,Bogota,cliente1089@gmail.com,318351152,2026-02-22,activo
1090,Laura Rivera,1,5,Cali,cliente1090@gmail.com,317016291,2026-04-29,activo
1091,Andrea Gomez,1,4,Barranquilla,cliente1091@gmail.com,323192032,2024-07-24,activo
1092,Natalia Jimenez,1,4,Cartagena,cliente1092@gmail.com,307900204,2025-04-09,activo
1093,Comercializadora La 70 #3,5,5,Cali,cliente1093@empresa.com.co,305389135,2025-01-18,activo
1094,Felipe Gomez,1,4,Medellin,cliente1094@gmail.com,329804983,2025-02-24,activo
1095,Nicolas Cortes,1,2,Medellin,cliente1095@gmail.com,306675742,2025-05-01,activo
1096,Liceo Moderno #56,2,4,Barranquilla,cliente1096@empresa.com.co,325170429,2025-10-24,activo
1097,Natalia Rojas,1,5,Bogota,cliente1097@gmail.com,327457158,2025-09-20,activo
1098,Santiago Pena,1,2,Bogota,cliente1098@gmail.com,321915467,2026-01-01,inactivo
1099,Colegio San Jose #83,2,4,Cali,cliente1099@empresa.com.co,309482016,2024-07-18,activo
1100,Universidad del Norte #64,2,5,Cali,cliente1100@empresa.com.co,302256030,2025-12-16,activo
1101,Universidad del Norte #42,2,4,Cartagena,cliente1101@empresa.com.co,306551494,2025-06-08,activo
1102,Mateo Rodriguez,1,5,Barranquilla,cliente1102@gmail.com,324736395,2025-08-21,activo
1103,Colegio Los Andes #52,2,4,Bogota,cliente1103@empresa.com.co,302322557,2024-10-19,activo
1104,Totto El Tesoro #15,4,5,Bucaramanga,cliente1104@empresa.com.co,328517846,2026-03-16,activo
1105,Liceo Moderno #64,2,4,Cali,cliente1105@empresa.com.co,316302632,2025-09-14,activo
1106,Totto C.C. Andino #16,4,5,Cali,cliente1106@empresa.com.co,321298116,2025-08-30,activo
1107,Valentina Ortiz,1,5,Medellin,cliente1107@gmail.com,311601160,2025-10-29,activo
1108,Catalina Pena,1,5,Bogota,cliente1108@gmail.com,302524974,2025-01-12,activo
1109,Andrea Rivera,1,1,Bogota,cliente1109@gmail.com,326110305,2025-04-02,activo
1110,Totto Chipichape #18,4,5,Cali,cliente1110@empresa.com.co,308653898,2024-10-14,activo
1111,Felipe Rojas,1,5,Barranquilla,cliente1111@gmail.com,304739945,2025-03-03,activo
1112,Importadora Global #59,3,4,Barranquilla,cliente1112@empresa.com.co,318937865,2025-12-26,activo
1113,Mariana Gutierrez,1,4,Barranquilla,cliente1113@gmail.com,302634721,2024-12-08,activo
1114,Falabella #1,5,5,Barranquilla,cliente1114@empresa.com.co,316958243,2025-01-20,activo
1115,Sofia Pena,1,4,Bogota,cliente1115@gmail.com,327272839,2025-10-14,activo
1116,Valentina Rodriguez,1,5,Cali,cliente1116@gmail.com,309261472,2024-12-08,activo
1117,Santiago Suarez,1,1,Cartagena,cliente1117@gmail.com,305266266,2025-12-13,activo
1118,Universidad Central #25,2,4,Bogota,cliente1118@empresa.com.co,307591709,2024-08-03,activo
1119,Sebastian Gutierrez,1,4,Medellin,cliente1119@gmail.com,306669584,2025-04-08,activo
1120,Valentina Suarez,1,3,Bogota,cliente1120@gmail.com,303067274,2024-06-25,activo
1121,Importadora Global #58,3,4,Bogota,cliente1121@empresa.com.co,319459031,2025-07-07,activo
1122,Santiago Jimenez,1,5,Barranquilla,cliente1122@gmail.com,309898037,2025-01-19,activo
1123,Totto C.C. Andino #18,4,5,Manizales,cliente1123@empresa.com.co,319102253,2025-01-21,activo
1124,Totto Chipichape #25,4,5,Ibague,cliente1124@empresa.com.co,303913368,2026-01-16,activo
1125,Consultora Vertex #17,3,3,Bogota,cliente1125@empresa.com.co,307499587,2025-07-21,activo
1126,Andrea Rivera,1,4,Bogota,cliente1126@gmail.com,319457564,2026-05-21,activo
1127,David Suarez,1,4,Bucaramanga,cliente1127@gmail.com,325164755,2026-01-02,activo
1128,Constructora del Valle #51,3,3,Ibague,cliente1128@empresa.com.co,315935413,2024-11-21,activo
1129,Carlos Garcia,1,5,Medellin,cliente1129@gmail.com,307924719,2024-09-02,activo
1130,Andrea Mendoza,1,5,Medellin,cliente1130@gmail.com,316266549,2025-12-17,activo
1131,Catalina Ramirez,1,5,Bogota,cliente1131@gmail.com,304518395,2025-09-15,activo
1132,Andrea Morales,1,5,Bogota,cliente1132@gmail.com,326793064,2025-12-03,activo
1133,Santiago Hernandez,1,5,Bucaramanga,cliente1133@gmail.com,326408662,2024-06-29,activo
1134,Consultora Vertex #15,3,3,Cali,cliente1134@empresa.com.co,319059269,2025-07-11,activo
1135,Nicolas Cortes,1,4,Pereira,cliente1135@gmail.com,328004117,2025-07-28,activo
1136,Catalina Morales,1,4,Ibague,cliente1136@gmail.com,311214253,2025-11-27,activo
1137,Diego Lopez,1,2,Barranquilla,cliente1137@gmail.com,307389943,2025-03-08,activo
1138,Santiago Rodriguez,1,5,Cali,cliente1138@gmail.com,321949670,2026-03-31,activo
1139,Totto Unicentro #9,4,5,Medellin,cliente1139@empresa.com.co,305808610,2025-06-15,activo
1140,Mateo Garcia,1,5,Ibague,cliente1140@gmail.com,305951637,2026-05-08,activo
1141,Sebastian Pena,1,5,Cartagena,cliente1141@gmail.com,307017692,2025-10-28,activo
1142,Carlos Lopez,1,3,Bogota,cliente1142@gmail.com,324763253,2025-04-24,activo
1143,Catalina Ortiz,1,5,Barranquilla,cliente1143@gmail.com,309571853,2025-02-24,activo
1144,Distrimax SAS #4,5,5,Bogota,cliente1144@empresa.com.co,317502088,2025-05-27,activo
1145,Paula Castro,1,4,Barranquilla,cliente1145@gmail.com,321902651,2025-09-11,activo
1146,Andres Vargas,1,5,Bogota,cliente1146@gmail.com,308433377,2025-09-01,activo
1147,Daniela Rojas,1,4,Bogota,cliente1147@gmail.com,324296204,2025-10-21,activo
1148,Sebastian Morales,1,4,Barranquilla,cliente1148@gmail.com,313976712,2026-01-24,activo
1149,Juan Hernandez,1,4,Bogota,cliente1149@gmail.com,309620919,2025-12-13,activo
1150,Valentina Ortiz,1,4,Barranquilla,cliente1150@gmail.com,308189168,2026-01-25,activo
1151,Constructora del Valle #72,3,4,Ibague,cliente1151@empresa.com.co,313182154,2025-06-21,activo
1152,Laura Cortes,1,5,Medellin,cliente1152@gmail.com,311094709,2024-09-19,activo
1153,Felipe Gutierrez,1,5,Bogota,cliente1153@gmail.com,323597208,2026-03-26,activo
1154,Camila Garcia,1,5,Cali,cliente1154@gmail.com,311853212,2025-02-11,activo
1155,Andrea Morales,1,5,Bogota,cliente1155@gmail.com,317007679,2025-04-01,activo
1156,Juan Castro,1,3,Cali,cliente1156@gmail.com,324690350,2026-02-25,activo
1157,Totto Unicentro #17,4,5,Barranquilla,cliente1157@empresa.com.co,309474848,2024-10-31,activo
1158,Logistica Andina #54,3,3,Manizales,cliente1158@empresa.com.co,327768215,2024-10-20,activo
1159,Liceo Moderno #45,2,4,Bogota,cliente1159@empresa.com.co,304579482,2025-12-30,activo
1160,Distrimax SAS #22,5,5,Bogota,cliente1160@empresa.com.co,315925360,2026-03-09,activo
1161,Sebastian Rivera,1,3,Ibague,cliente1161@gmail.com,328966781,2025-05-01,activo
1162,Grupo Empresarial Sur #97,3,5,Bogota,cliente1162@empresa.com.co,321147701,2025-01-28,activo
1163,Valentina Rojas,1,5,Ibague,cliente1163@gmail.com,315032368,2026-01-10,activo
1164,Consultora Vertex #79,3,5,Cucuta,cliente1164@empresa.com.co,325090740,2024-08-01,activo
1165,Camila Castro,1,2,Bogota,cliente1165@gmail.com,312902100,2024-10-30,activo
1166,David Vargas,1,4,Medellin,cliente1166@gmail.com,325745083,2024-12-11,activo
1167,Andres Mendoza,1,5,Bogota,cliente1167@gmail.com,319628674,2024-09-15,activo
1168,Tiendas Multimarca SA #29,5,5,Bucaramanga,cliente1168@empresa.com.co,311735708,2026-04-28,activo
1169,Sofia Ramirez,1,5,Bogota,cliente1169@gmail.com,319621722,2025-12-27,activo
1170,Juan Lopez,1,1,Bogota,cliente1170@gmail.com,309945709,2024-11-15,activo
1171,Andres Martinez,1,4,Bogota,cliente1171@gmail.com,304576485,2025-02-11,activo
1172,Paula Lopez,1,4,Bogota,cliente1172@gmail.com,308302077,2024-10-30,activo
1173,Consultora Vertex #10,3,5,Bogota,cliente1173@empresa.com.co,323579573,2025-02-02,activo
1174,Soluciones TI SAS #59,3,3,Bogota,cliente1174@empresa.com.co,326565260,2024-07-30,activo
1175,Camila Martinez,1,5,Bogota,cliente1175@gmail.com,301910467,2025-07-11,activo
1176,Logistica Andina #33,3,4,Bogota,cliente1176@empresa.com.co,322181822,2025-07-24,activo
1177,Nicolas Torres,1,5,Bogota,cliente1177@gmail.com,317838943,2025-08-24,activo
1178,David Gutierrez,1,1,Medellin,cliente1178@gmail.com,327785511,2024-07-30,inactivo
1179,Paula Castro,1,3,Bogota,cliente1179@gmail.com,307534756,2026-01-14,activo
1180,Valentina Pena,1,1,Medellin,cliente1180@gmail.com,302060950,2025-04-27,activo
